id;category/id;category/name/fr;scope/id;scope/name/fr;participatory_space/id;participatory_space/url;component/id;title;body;state;reference;answer/fr;supports;endorsements/total_count;endorsements/user_endorsements;comments;attachments;followers;published_at;url;meeting_urls;related_proposals;is_amend;original_proposal/title;original_proposal/url
2684;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Vers la démocratie;"Après *un travail de fond sur les lois*, une démocratie peut se penser de manière participative [ni de manière républicaine ni représentative] :

·        Citoyen est un statut qui se gagnerait, lorsque la personne est sensibilisée à assez de choses pour pouvoir réfléchir sur le réel et être conscient des évolutions, afin d’avoir un système à l'image de ses citoyens
·        Aucune vérité n’est finie toujours la possibilité d’évoluer, de changer, de revenir dessus si majorité (à 80%) est en accord (avec preuves à l'appui que telle chose ne peut fonctionner)

Besoin d’un permis citoyen acquis à la suite :

·        De séances de débats ouverts réalisés au mieux au cours de la scolarité ( /!\ les idées prônées lors des débats ne sont pas source de non validation /!\)

·        De différents stages touchant les besoins primaires, réalisés au mieux au cours de la scolarité (dans le milieu agricole, énergétique, centre de tri etc)
 
·        Service(s) humanitaire(s) (et/ou sociaux) réalisé(s) en France ou à l'étranger de 6 mois minimum après la scolarité lorsque la personne le semble opportun à l'image d'un service civique, par le biais associatif ou dans le cadre professionnel de métiers fondés sur le bien commun
 

Ce permis citoyen permettrait d’avoir le droit de voter (toujours de manière anonyme) et d'obtenir des identifiants donnant un accès à L’Application démocratique (lieu de débat démocratique) à l'image de ce site, dans laquelle :

·       * Sera re-répertoriée chaque loi* 

·        Il sera possible de faire des demandes de revote d’une loi avec le détail obligatoire pour affiner ou changer la loi

·        Il sera possible de faire des propositions lois en gardant à l’esprit que les lois seront uniquement dans un souci de libertés égalitaires

·        Chacun verra les propositions et pourra voter (être en accord/ ou non / ou sans avis)

·        Si + de 50% de votes blancs ou de non-votant la proposition ne sera pas retenue

·        Si + de 50% de personnes sont d’accord ou pas d’accord avec la proposition, demande de débat public avec l’initiateur de la proposition et un volontaire apte et élu de l’opposition

·        A la fin de ce débat un vote concret dans les municipalités sera organisé et la loi ne sera acceptée que si plus de 80% de personnes sont en favorables à celle-ci";"";ja-PROP-2020-04-2684;"";0;0;"";1;0;72;2020-04-06 03:50:09 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/2684;"";"";false;;
2623;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Séparation des pouvoirs technique et politique;"Pour éviter la technocratie, c'est à dire la confusion du technique et du politique, il convient de définir clairement l'interface entre ces deux domaines.
Les experts répondant à des questions du style ""Que se passerait-il si..."" et envisager les différents scénarios.
Les politiques répondant aux questions ""Est ce que c'est souhaitable, comment dédommager ceux pour qui ça ne le serait pas et comment convaincre les citoyens et le parlement que cela correspond à l'intérêt général"".
Les scénarios des experts seraient rendus publics (sauf impératifs de sécurité) , ainsi que les argumentaires des politiques, ce qui alimenterait le débat citoyen.
Ainsi chacun pourrait se faire une opinion en connaissance de cause et le débat ne se réduirait pas, pour l'électeur de base, à l'éternel ""Faites comme on vous dit ou c'est la catastrophe"", ce qui l'incite à s'abstenir.";"";ja-PROP-2020-04-2623;"";0;0;"";0;0;72;2020-04-06 00:19:22 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/2623;"";"";false;;
2781;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Faire plus / mieux participer le peuple aux prises de décision;"Beaucoup parlent de vouloir participer davantage aux prises de décision. Pourquoi n'utiliserions-nous pas les nouvelles technologies à ce profit. 
Lors de la crise du Covid, le gouvernement nous a envoyé un sms pour nous donner quelques consignes. 
Pourquoi ne pas instaurer un système de notifications à recevoir sur son smartphone pour demander l'avis du plus grand nombre sur telle ou telle décision. Nous pourrions même réaliser des statistiques sur le nombre de votants et pourrions interroger les français beaucoup plus souvent, sans se rendre dans un bureau de vote.";"";ja-PROP-2020-04-2781;"";0;1;emma;0;0;72;2020-04-06 09:46:54 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/2781;"";"";false;;
1391;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;L’écologie prérogative du premier ministre;L’écologie ne doit plus être réfléchie dans un ministère mais doit être le combat du premier ministre. Chaque action du gouvernement doit être pensée avec l’écologie comme premier objectif.;"";ja-PROP-2020-04-1391;"";0;7;Lacress, RomainS, Higikaelle, Matt, GIMILIO Raymond, Delosier, Antoine Mignot;3;0;73;2020-04-05 10:57:55 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/1391;"";"";false;;
2681;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Justice et politique actuelles;"La Justice est censée promouvoir le respect chaque individu, dans une logique de liberté égalitaire, en valorisant la liberté de pensée et d'être de chacun pour vivre ensemble.
Actuellement les forces de l’ordre ont le devoir de protéger le gouvernement contre toute personne qui voudrait s’emparer du pouvoir sans le consentement de la volonté générale. Aussi, ce qui maintient naturellement le gouvernement c'est le peuple. Afin de lutter contre tout despote et/ou abus de pouvoir des forces de l’ordre, chacun peut à titre individuel filmer toute altercation [rappel de notre pouvoir contemporain judiciaire].


Niveau politique

Avant toutes réformes :

Tout Homme politique doit être payé au SMIC horaire 

Tout Homme politique ne peut cumuler des mandats 

Le salaire à vie pour les présidents de la république n’existe plus

Tout Homme qui utilise l’argent de l’Etat à des fins personnels et/ou controversées se verra destituer de ses fonctions et juger en tant que crime pour abus de confiance

L’immunité supprimée pour tout Homme d’Etat ; il doit être un exemple citoyen, pas un citoyen protégé

Vote blanc et abstention comptabilisés

Signature de la charte des droits des Sourds reconnaissant la langue des Sourds française comme langue officielle 

Ouverture à tous à toutes formations";"";ja-PROP-2020-04-2681;"";0;0;"";0;0;72;2020-04-06 03:27:32 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/2681;"";"";false;;
1233;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Nouveau contrat social et fin de la théorie de la représentation.;"Il parait fou d'élire des représentants sur un programme de quelques pages alors que ces derniers exprimeront nos voix sur plusieurs milliers de textes pendant leur mandat: c'est tout sauf représentatif...
Nous pourrions envisager un système plus proche du Landsgemeinde suisse, dans lequel chaque citoyen s'exprimerait plusieurs fois par an afin de voter des lois cadres / organiques et dont la mise en place et l'exécution seraient le rôle d'agents administratifs soumis à une forme d'ostracisme légalement obligatoire en fin de contrat, soumis à un examen de justice, en fonction de leurs actions pendant leur période décisionnelle: chaque agent se voit notifier d'une peine obligatoire de 10 ans de prison, sauf s'il peut justifier de sa probité devant une cours de justice populaire spécialement dédiée.";"";ja-PROP-2020-04-1233;"";0;1;Yann Charlou;0;0;72;2020-04-05 02:54:48 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/1233;"";"";false;;
2891;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Mettre en place le bulletin unique lors des élections en France;"C'est quoi un BULLETIN UNIQUE ?

C’est une feuille de papier où figurent les noms de la totalité des candidat.e.s à une élection (et potentiellement les logos du parti représenté), les symboles des partis politiques et des candidats indépendants en compétition ainsi que des cases destinées à être cochées par l’électeur pour exprimer le vote.

Dans quel contexte utiliser le BULLETIN UNIQUE ?

A chaque élection, en France, les candidats et les partis politiques financent entièrement l’impression et le transport de leurs bulletins de vote. L’État rembourse ensuite ces frais aux candidats ayant obtenus plus de 5% des suffrages exprimés. Ce système est très coûteux, en plus d’avoir un impact écologique important, et défavorise les petits candidats et partis pour lesquels les coûts sont un frein. En Allemagne, aux États-Unis ou encore en Belgique, les citoyens votent en cochant le candidat de leur choix sur un bulletin unique, sur lequel apparaît l’ensemble des candidats ou des listes candidates.

En effet, un bulletin de vote unique offrirait à tous un accès plus équitable à l'élection et favoriserait, par la même, le pluralisme politique. Les intérêts lobbyistes et bipartismes ne manqueront pas de défendre leurs positions, mais nous vous rappelons aussi qu'une telle mesure bénéficierait directement à l’État qui aujourd'hui rembourse ces coûteux frais d'impression.

Au lieu de réserver le bulletin de vote à ceux qui ont les moyens de se l'offrir, réalisons des économies comptables pour l’État, et d'énergies pour la planète, en favorisant un accès équitable et démocratique aux élections pour tous.";"";ja-PROP-2020-04-2891;"";0;1;Projet Bulletin Unique;0;1;72;2020-04-06 11:31:28 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/2891;"";"";false;;
31;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;8;Instauration d’un « droit à la métropole » pour tous en faisant baisser le coût du logement et en développant l’essor des “territoires de projet”;Instaurer un « droit à la métropole » pour tous en faisant baisser le coût du logement et en développant l’essor des “territoires de projet” qui rassemblent les EPCI et les différents acteurs publics et privés d’un même bassin, au-delà des limites administratives existantes;"";ja-PROP-2020-04-31;"";0;5;Dbeauvais , lepine, Flo35, Paul Besson, AWag;0;0;74;2020-04-03 07:36:43 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/8/proposals/31;"";"";false;;
29;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;8;Relocalisation de l’activité industrielle et agricole en France et en Europe en orientant les aides aux entreprises;Permettre la relocalisation de l’activité industrielle et agricole en France et en Europe en orientant les aides aux entreprises vers celles qui se réinstallent tout en augmentant la taxation de celles dont les chaînes de production sont présentes sur plusieurs continents. Cette relocalisation devra concerner prioritairement les bassins industriels fragilisés par la désindustrialisation.;"";ja-PROP-2020-04-29;"";0;22;Aylorth, Julien, NARDON, David, Bille, Catherine, Matt, Robillart, Emmanuèle Le Breton, Jean baptiste , GillesG, AWag, Fanch17, Gregory benoit, Tomuel, Maeva, DENIS PARISOT, Sosoo , Nardou, RAMAS, DELPOSO, ALTERNATIVA;7;0;82;2020-04-03 07:31:10 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/8/proposals/29;"";"";false;;
32;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;8;Révision du code des marchés publics;Revoir le code des marchés publics pour une prise en compte démultipliée et effective des critères RSE;"";ja-PROP-2020-04-32;"";0;14;David Girard, Ledoux, Matt, Ragot, Mag, Ezilda, Jean-Christophe F, AWag, Didier Bond, Gregory benoit, Jean-Luc Martin, Cavalon, Ikernil, ALTERNATIVA;4;0;76;2020-04-03 07:37:33 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/8/proposals/32;"";"";false;;
560;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;8;Une meilleure répartition des logements;"Dans les zones à forte pression immobilière : interdire Ou taxer fortement la multipropriété dans une même ville et ainsi favoriser le partage du parc immobilier. 

Interdire rbnb pour la location de résidences secondaires. Seule le logement principal devrait être loué lors de vacances ou week-ends. 

Permettre aux plus jeunes générations d’accéder a la propriété !";"";ja-PROP-2020-04-560;"";0;4;participer, Flo35, Idées, Daco;0;0;73;2020-04-04 17:23:37 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/8/proposals/560;"";"";false;;
